Unnamed: 0,food_code,food_name,food_group_nin,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,Serving_Size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category
448,GJ030,Sev Usal,Vegetarian,375,53.57142857,10.71428571,16.07142857,6.428571429,7.5,0,Gluten,Gujarat,100,dinner,0.02857142857,1.071428571,45,3,Medium
449,GJ031,Kachaudi,Vegetarian,253,35.42,8.096,9.108,4.048,3.036,0,Gluten,Gujarat,100,dinner,0.032,1.012,32,2,Medium
450,GJ032,Methi Na Thepla,Vegetarian,256,46.54545455,6.981818182,9.309090909,4.654545455,5.818181818,0,Gluten,Gujarat,100,dinner,0.02727272727,1.163636364,28,2,Medium
451,GJ033,Handvo,Vegetarian,282,49.04347826,9.808695652,12.26086956,4.904347826,6.130434782,0,Gluten,Gujarat,100,dinner,0.0347826087,1.226086957,36,4,Medium
452,GJ034,Masala Dosa,Vegetarian,336,50.90909091,7.127272728,12.21818182,5.090909091,4.072727273,0,Gluten,Gujarat,100,breakfast,0.02121212121,1.018181818,28.5,4,Medium
453,GJ035,Pudla,Vegetarian,209,40.63888889,6.966666667,5.805555556,3.483333333,4.644444445,0,Gluten,Gujarat,100,dinner,0.03333333333,1.161111111,27.5,2,Low
454,GJ036,Undhiyu,Vegetarian,422,61.07894737,11.10526316,19.98947369,7.773684211,6.663157895,44.42105263,Legumes,Gujarat,100,dinner,0.02631578947,1.110526316,21.5,5,Medium
455,GJ037,Toor Dal,Vegetarian,290,46.60714286,14.5,6.214285714,2.071428571,6.214285714,0,Legumes,Gujarat,100,lunch,0.05,1.035714286,65,1,Medium
456,GJ038,Chana Dal,Vegetarian,300,45,12,8,4,6,0,Legumes,Gujarat,100,lunch,0.04,1,54,3,Medium
457,GJ039,Papad,Vegetarian,95,20.35714286,2.714285714,4.071428571,0,2.714285714,0,Gluten,Gujarat,100,dinner,0.02857142857,1.357142857,12,2,Low
458,GJ040,Besan Ladoo,Vegetarian,347,44.61428572,7.931428573,14.87142857,19.82857143,3.965714286,0,Dairy,Gujarat,100,dinner,0.02285714286,0.9914285714,10,2,Medium
459,GJ041,Dabeli,Vegetarian,335.9999999,47.99999998,6.719999998,11.52,9.599999997,4.799999998,0,Gluten,Gujarat,100,dinner,0.02,0.96,23,1,Medium
460,GJ042,Gajjar Halwa,Vegetarian,247.9999999,34.20689654,3.420689654,6.841379309,15.39310344,3.420689654,0,Dairy,Gujarat,100,dinner,0.01379310345,0.8551724138,-3,1,Medium
461,GJ043,Meethi Khichdi,Vegetarian,320,53.33333333,12.8,8.533333333,7.466666667,6.4,0,Gluten,Gujarat,100,dinner,0.04,1.066666667,49.5,1,Medium
462,GJ044,Kadhi Chawal,Vegetarian,287.9999999,37.02857142,7.405714284,6.582857142,5.759999999,4.937142856,0,Gluten,Gujarat,100,dinner,0.02571428571,0.8228571429,37.5,1,Medium
463,GJ045,Vrat Wale Aloo,Vegetarian,190,28.5,3.8,5.7,7.6,2.85,0,Gluten,Gujarat,100,dinner,0.02,0.95,10,1,Low
464,GJ046,Khakra,Vegetarian,262,41.68181818,9.527272727,11.90909091,2.381818182,3.572727273,0,Gluten,Gujarat,100,dinner,0.03636363636,1.190909091,35,2,Medium
465,GJ047,Methi Na Thepla,Vegetarian,269,46.78260869,8.186956521,10.52608696,5.847826087,5.847826087,0,Gluten,Gujarat,100,dinner,0.03043478261,1.169565217,30.5,2,Medium
466,GJ048,Bombil Fry,Vegetarian,315,26.25,21,15.75,3.15,4.2,63,Fish,Gujarat,100,dinner,0.06666666667,1.05,53.5,2,Medium
467,GJ049,Paatra,Vegetarian,235,41.125,9.4,8.225,4.7,4.7,0,Gluten,Gujarat,100,dinner,0.04,1.175,34,1,Low
468,GJ050,Khichu,Vegetarian,205,47.83333333,6.833333333,6.833333333,4.1,4.1,0,Gluten,Gujarat,100,dinner,0.03333333333,1.366666667,21.5,2,Low
469,GJ051,Masala Khichdi,Vegetarian,330,51.5625,10.3125,10.3125,5.15625,6.1875,0,Gluten,Gujarat,100,dinner,0.03125,1.03125,44.5,5,Medium
470,GJ052,Chili Pakora,Vegetarian,234,31.90909091,6.381818182,10.63636364,3.190909091,3.190909091,0,Gluten,Gujarat,100,snacks,0.02727272727,1.063636364,25.5,1,Medium
471,GJ053,Gujarati Bhindi,Vegetarian,240,25,8,12,8,4,0,Legumes,Gujarat,100,dinner,0.03333333333,1,28,2,Medium
472,GJ054,Bharela Ringan,Vegetarian,303,37.875,7.575,16.23214286,5.410714286,4.328571429,0,Legumes,Gujarat,100,dinner,0.025,1.082142857,28.5,1,Medium
473,GJ055,Chana Batata,Vegetarian,250,40,9,6,4,5,0,Legumes,Gujarat,100,dinner,0.036,1,40,2,Medium
474,GJ056,Dal Baati,Vegetarian,422,58.025,10.55,18.99,6.33,6.33,0,Gluten,Gujarat,100,lunch,0.025,1.055,43,3,Medium
475,GJ057,Sev Khamani,Vegetarian,239.9999999,33.59999999,6.719999998,7.679999998,3.839999999,4.799999998,0,Gluten,Gujarat,100,dinner,0.028,0.96,32,3,Medium
476,GJ058,Sev Usal,Vegetarian,375,53.57142857,10.71428571,16.07142857,6.428571429,7.5,0,Gluten,Gujarat,100,dinner,0.02857142857,1.071428571,45,3,Medium
477,GJ059,Meetha Dhokla,Vegetarian,252,45.81818182,5.727272727,9.163636364,9.163636364,3.436363636,0,Gluten,Gujarat,100,dinner,0.02272727273,1.145454545,14,1,Medium
478,GJ060,Gujarati Pulao,Vegetarian,391,56.59210526,9.260526316,15.43421053,5.144736842,6.17368421,0,Gluten,Gujarat,100,dinner,0.02368421053,1.028947368,40.5,2,Medium
479,GJ061,Bhindi Sambhariya,Vegetarian,276,35.77777778,7.155555555,12.26666667,6.133333333,4.088888889,0,Legumes,Gujarat,100,dinner,0.02592592593,1.022222222,27,1,Medium
480,GJ062,Khichdi,Vegetarian,292.0000001,43.80000001,9.733333336,7.786666669,3.893333334,5.840000002,0,Gluten,Gujarat,100,dinner,0.03333333333,0.9733333333,46,9,Medium
481,GJ063,Chaas,Vegetarian,71.99999998,5.759999998,2.879999999,3.839999999,2.879999999,1.919999999,0,Dairy,Gujarat,100,dinner,0.04,0.96,11.5,4,Low
482,GJ064,Khandvi,Vegetarian,173.9999999,24.16666666,4.833333332,5.799999998,2.899999999,3.866666665,0,Gluten,Gujarat,100,dinner,0.02777777778,0.9666666667,23.5,5,Low
483,GJ065,Dhokla,Vegetarian,196,38.11111111,5.444444445,4.355555556,5.444444445,3.266666667,0,Gluten,Gujarat,100,dinner,0.02777777778,1.088888889,18.5,4,Low
484,GJ066,Dal Vada,Vegetarian,262,39.86956522,9.113043478,11.39130435,4.556521739,5.695652174,0,Gluten,Gujarat,100,lunch,0.0347826087,1.139130435,36,1,Medium
485,GJ067,Mag Ni Dal,Vegetarian,302,50.33333334,12.08,6.04,4.026666667,6.04,0,Legumes,Gujarat,100,lunch,0.04,1.006666667,54,2,Medium
486,GJ068,Papad Sabzi,Vegetarian,234,35.1,7.02,11.7,4.68,5.85,0,Gluten,Gujarat,100,lunch,0.03,1.17,28,1,Low
487,GJ069,Methi Na Gota,Vegetarian,216,32.4,6.48,8.64,4.32,4.32,0,Gluten,Gujarat,100,dinner,0.03,1.08,26,2,Low
488,GJ070,Doodh Pak,Vegetarian,299.9999999,34.28571428,6.857142855,10.28571428,15.42857142,2.571428571,0,Dairy,Gujarat,100,dinner,0.02285714286,0.8571428571,11,1,Medium
489,GJ071,Shrikhand,Vegetarian,233.9999999,29.24999999,5.849999998,9.749999997,19.49999999,2.924999999,0,Dairy,Gujarat,100,dinner,0.025,0.975,0,6,Medium
490,GJ072,Gujarati Chaas,Vegetarian,67.99999998,4.857142856,2.914285713,3.885714285,2.914285713,1.942857142,0,Dairy,Gujarat,100,dinner,0.04285714286,0.9714285714,11.5,1,Low
491,GJ073,Thalipeeth,Vegetarian,255,44.34782609,8.869565218,7.760869565,4.434782609,3.326086957,0,Gluten,Gujarat,100,lunch,0.0347826087,1.108695652,32,5,Medium
492,GJ074,Gathiya,Vegetarian,249,39.61363637,7.922727273,10.18636364,5.659090909,4.527272728,0,Gluten,Gujarat,100,dinner,0.03181818182,1.131818182,28.5,3,Medium
493,GJ075,Khaman Dhokla,Vegetarian,185,30.83333333,5.138888889,5.138888889,4.111111111,3.083333333,0,Gluten,Gujarat,100,dinner,0.02777777778,1.027777778,20,1,Low
494,GJ076,Dudhi na Muthiya,Vegetarian,236,41.3,7.08,9.44,3.54,4.72,0,Gluten,Gujarat,100,dinner,0.03,1.18,27.5,1,Low
495,GJ077,Mag Ni Dal,Vegetarian,286,45.96428572,13.27857143,6.128571429,3.064285714,6.128571429,0,Legumes,Gujarat,100,lunch,0.04642857143,1.021428571,59.5,2,Medium
496,GJ078,Gujarati Bhindi,Vegetarian,240,25,8,12,8,4,0,Legumes,Gujarat,100,dinner,0.03333333333,1,28,2,Medium
497,GJ079,Chole Bhature,Vegetarian,447.9999999,54.75555554,11.94666666,19.91111111,7.964444442,4.977777776,0,Gluten,Gujarat,100,lunch,0.02666666667,0.9955555556,46,7,High
498,GJ080,Undhiyu,Vegetarian,402,52.89473684,10.57894737,19.04210526,5.289473684,6.347368421,42.31578948,Legumes,Gujarat,100,dinner,0.02631578947,1.057894737,24.5,5,Medium
499,GJ081,Patra,Vegetarian,231,40.425,8.085,8.085,3.465,5.775,0,Gluten,Gujarat,100,dinner,0.035,1.155,33.5,7,Low
500,GJ082,Thalipeeth,Vegetarian,255,44.34782609,8.869565218,7.760869565,4.434782609,3.326086957,0,Gluten,Gujarat,100,lunch,0.0347826087,1.108695652,32,5,Medium
501,GJ083,Sev Khamani,Vegetarian,239.9999999,33.59999999,6.719999998,7.679999998,3.839999999,4.799999998,0,Gluten,Gujarat,100,dinner,0.028,0.96,32,3,Medium
502,GJ084,Kachaudi,Vegetarian,253,40.25,9.2,10.35,3.45,4.6,0,Gluten,Gujarat,100,dinner,0.03636363636,1.15,35.5,2,Medium
503,GJ085,Khandvi,Vegetarian,161.0000001,22.36111112,3.577777779,4.472222224,1.788888889,1.788888889,0,Gluten,Gujarat,100,dinner,0.02222222222,0.8944444444,17,5,Low
504,GJ086,Khichu,Vegetarian,205,47.83333333,6.833333333,6.833333333,4.1,4.1,0,Gluten,Gujarat,100,dinner,0.03333333333,1.366666667,21.5,2,Low
505,GJ087,Sev Usal,Vegetarian,375,53.57142857,10.71428571,16.07142857,6.428571429,7.5,0,Gluten,Gujarat,100,dinner,0.02857142857,1.071428571,45,3,Medium
506,GJ088,Masala Khichdi,Vegetarian,330,51.5625,10.3125,10.3125,5.15625,6.1875,0,Gluten,Gujarat,100,dinner,0.03125,1.03125,44.5,5,Medium
507,GJ089,Patra,Vegetarian,227,36.11363636,6.190909091,7.222727273,4.127272727,4.127272727,0,Gluten,Gujarat,100,dinner,0.02727272727,1.031818182,26,7,Medium
508,GJ090,Bhajiya,Vegetarian,216,32.4,6.48,8.64,4.32,3.24,0,Gluten,Gujarat,100,dinner,0.03,1.08,24,1,Low
509,GJ091,Sev Tameta,Vegetarian,327,46.71428572,9.342857143,17.51785714,8.175,5.839285715,0,Gluten,Gujarat,100,dinner,0.02857142857,1.167857143,31.5,4,Medium
510,GJ092,Chana Chaat,Vegetarian,197.0000001,29.55000001,7.880000003,4.925000002,2.955000001,3.940000002,0,Legumes,Gujarat,100,snacks,0.04,0.985,35.5,8,Low
511,GJ093,Pudla,Vegetarian,209,40.63888889,6.966666667,5.805555556,3.483333333,4.644444445,0,Gluten,Gujarat,100,dinner,0.03333333333,1.161111111,27.5,2,Low
512,GJ094,Shakariya,Vegetarian,271,48.78,7.588,7.588,4.336,3.252,0,Gluten,Gujarat,100,dinner,0.028,1.084,28,3,Medium
513,GJ095,Thepla,Vegetarian,256,46.54545455,6.981818182,9.309090909,3.490909091,4.654545455,0,Gluten,Gujarat,100,dinner,0.02727272727,1.163636364,27.5,3,Medium
514,GJ096,Undhiyu,Vegetarian,422,61.07894737,11.10526316,19.98947369,7.773684211,6.663157895,44.42105263,Legumes,Gujarat,100,dinner,0.02631578947,1.110526316,21.5,5,Medium
515,GJ097,Handvo,Vegetarian,278,44.48,7.784,11.12,3.336,5.56,0,Gluten,Gujarat,100,dinner,0.028,1.112,33.5,4,Medium
516,GJ098,Khichdi,Vegetarian,318,47.7,12.72,10.6,4.24,6.36,0,Gluten,Gujarat,100,dinner,0.04,1.06,54,9,Medium
517,GJ099,Sev Khamani,Vegetarian,239.9999999,33.59999999,6.719999998,7.679999998,3.839999999,4.799999998,0,Gluten,Gujarat,100,dinner,0.028,0.96,32,3,Medium
518,GJ100,Gujarati Pulao,Vegetarian,391,56.59210526,9.260526316,15.43421053,5.144736842,6.17368421,0,Gluten,Gujarat,100,dinner,0.02368421053,1.028947368,40.5,2,Medium
519,GJ101,Masala Dosa,Vegetarian,336,50.90909091,7.127272728,12.21818182,5.090909091,4.072727273,0,Gluten,Gujarat,100,breakfast,0.02121212121,1.018181818,28.5,4,Medium
520,GJ102,Dhokla,Vegetarian,196,38.11111111,5.444444445,4.355555556,5.444444445,3.266666667,0,Gluten,Gujarat,100,dinner,0.02777777778,1.088888889,18.5,4,Low
521,GJ103,Khandvi,Vegetarian,161,26.83333333,4.293333333,5.366666667,2.146666667,2.146666667,0,Gluten,Gujarat,100,dinner,0.02666666667,1.073333333,17,5,Low
522,GJ104,Thepla,Vegetarian,256,46.54545455,6.981818182,9.309090909,3.490909091,4.654545455,0,Gluten,Gujarat,100,dinner,0.02727272727,1.163636364,27.5,3,Medium
523,GJ105,Handvo,Vegetarian,278,44.48,7.784,11.12,3.336,5.56,0,Gluten,Gujarat,100,dinner,0.028,1.112,33.5,4,Medium
524,GJ106,Undhiyu,Vegetarian,402,52.89473684,10.57894737,19.04210526,5.289473684,6.347368421,42.31578948,Legumes,Gujarat,100,dinner,0.02631578947,1.057894737,24.5,5,Medium
525,GJ107,Patra,Vegetarian,231,40.425,8.085,8.085,3.465,5.775,0,Gluten,Gujarat,100,dinner,0.035,1.155,33.5,7,Low
526,GJ108,Dal Dhokli,Vegetarian,364,52,14.56,12.48,6.24,6.24,0,Gluten,Gujarat,100,lunch,0.04,1.04,59,2,Medium
527,GJ109,Sev Tameta,Vegetarian,327,46.71428572,9.342857143,17.51785714,8.175,5.839285715,0,Gluten,Gujarat,100,dinner,0.02857142857,1.167857143,31.5,4,Medium
528,GJ110,Khichdi,Vegetarian,318,47.7,12.72,10.6,4.24,6.36,0,Gluten,Gujarat,100,dinner,0.04,1.06,54,9,Medium
529,GJ111,Gujarati Kadhi,Vegetarian,204,31.73333333,5.666666667,9.066666666,3.4,2.266666667,0,Dairy,Gujarat,100,dinner,0.02777777778,1.133333333,19.5,2,Low
530,GJ112,Chakri,Vegetarian,234,31.90909091,6.381818182,10.63636364,2.127272727,2.127272727,0,Gluten,Gujarat,100,dinner,0.02727272727,1.063636364,25,2,Medium
531,GJ113,Shakariya,Vegetarian,271,48.78,7.588,7.588,4.336,3.252,0,Gluten,Gujarat,100,dinner,0.028,1.084,28,3,Medium
532,GJ114,Garlic Chutney,Vegetarian,71,10.14285714,1.014285714,3.042857143,1.014285714,1.014285714,0,Gluten,Gujarat,100,dinner,0.01428571429,1.014285714,4.5,3,Low
533,GJ115,Chaas,Vegetarian,67.99999998,4.857142856,2.914285713,3.885714285,2.914285713,0.9714285712,0,Dairy,Gujarat,100,dinner,0.04285714286,0.9714285714,9.5,4,Low
534,GJ116,Farsan,Vegetarian,235,35.76086956,8.173913043,7.152173913,4.086956522,3.065217391,0,Gluten,Gujarat,100,dinner,0.0347826087,1.02173913,32,2,Medium
535,GJ117,Chhole,Vegetarian,344.0000002,44.22857145,13.76000001,11.79428572,3.931428573,4.914285717,0,Legumes,Gujarat,100,dinner,0.04,0.9828571429,60,2,Medium
536,GJ118,Gathiya,Vegetarian,229,32.71428571,7.633333333,9.814285714,3.271428571,2.180952381,0,Gluten,Gujarat,100,dinner,0.03333333333,1.09047619,27.5,3,Medium
537,GJ119,Dal Tadka,Vegetarian,363,46.67142857,12.44571429,15.55714286,5.185714286,4.148571429,0,Legumes,Gujarat,100,lunch,0.03428571429,1.037142857,48.5,5,Medium
538,GJ120,Bhaat,Vegetarian,267,44.5,5.933333334,6.922222223,2.966666667,4.944444445,0,Gluten,Gujarat,100,dinner,0.02222222222,0.9888888889,29.5,2,Medium
539,GJ121,Khaman,Vegetarian,185,30.83333333,5.138888889,5.138888889,3.083333333,3.083333333,0,Gluten,Gujarat,100,dinner,0.02777777778,1.027777778,21.5,2,Low
540,GJ122,Shrikhand,Vegetarian,233.9999999,29.24999999,5.849999998,9.749999997,19.49999999,1.949999999,0,Dairy,Gujarat,100,dinner,0.025,0.975,-2,6,Medium
541,GJ123,Moong Dal Chilla,Vegetarian,222,33.3,13.32,6.66,3.33,4.44,0,Gluten,Gujarat,100,lunch,0.06,1.11,51.5,5,Low
542,GJ124,Patra,Vegetarian,227,36.11363636,6.190909091,7.222727273,4.127272727,4.127272727,0,Gluten,Gujarat,100,dinner,0.02727272727,1.031818182,26,7,Medium
543,GJ125,Dahi Vada,Vegetarian,266,34.48148148,8.866666667,9.851851852,3.940740741,4.925925926,0,Dairy,Gujarat,100,snacks,0.03333333333,0.9851851852,40,2,Medium
544,GJ126,Chana Chaat,Vegetarian,197.0000001,29.55000001,7.880000003,4.925000002,2.955000001,3.940000002,0,Legumes,Gujarat,100,snacks,0.04,0.985,35.5,8,Low
545,GJ127,Vaghareli Khichdi,Vegetarian,387,50.92105263,13.23947368,15.27631579,6.110526316,6.110526316,0,Gluten,Gujarat,100,dinner,0.03421052632,1.018421053,55,2,Medium
546,GJ128,Methi Thepla,Vegetarian,236,37.54545455,6.436363637,8.581818182,4.290909091,5.363636364,0,Gluten,Gujarat,100,dinner,0.02727272727,1.072727273,28,9,Medium
547,GJ129,Laadva,Vegetarian,274,43.84,6.576,10.96,8.768,3.288,0,Gluten,Gujarat,100,dinner,0.024,1.096,18,2,Medium
548,GJ130,Surati Locho,Vegetarian,240,42,8.4,9.6,3.6,6,0,Gluten,Gujarat,100,dinner,0.035,1.2,33.5,2,Low
549,RJ001,Dal Baati,Vegetarian,422,58.025,10.55,18.99,6.33,6.33,0,Gluten,Rajasthan,100,lunch,0.025,1.055,43,3,Medium
550,RJ002,Churma,Vegetarian,308,55.44,6.16,14.784,18.48,4.928,0,Gluten,Rajasthan,100,dinner,0.02,1.232,5.5,1,Medium
551,RJ003,Gatte Ki Sabzi,Vegetarian,383,54.71428571,13.13142857,16.41428571,10.94285714,6.565714286,0,Gluten,Rajasthan,100,lunch,0.03428571429,1.094285714,45,1,Medium
552,RJ004,Ker Sangri,Vegetarian,327,48.44444444,9.688888889,18.16666667,8.477777778,6.055555556,0,Gluten,Rajasthan,100,dinner,0.02962962963,1.211111111,31.5,1,Medium
553,RJ005,Laal Maas,Vegetarian,512,39.82222222,32.42666667,29.01333333,5.688888889,7.964444444,56.88888889,Meat,Rajasthan,100,dinner,0.06333333333,1.074444444,95.5,2,High
554,RJ006,Shahi Gatte,Vegetarian,383,53.19444444,12.76666667,15.95833333,8.511111111,5.319444444,0,Gluten,Rajasthan,100,dinner,0.03333333333,1.063888889,46,1,Medium
555,RJ007,Churma Ladoo,Vegetarian,362,50.90625,5.65625,20.3625,22.625,5.65625,0,Gluten,Rajasthan,100,dinner,0.015625,1.13125,0,1,Medium
556,RJ008,Chana Chaat,Vegetarian,205.9999999,29.42857142,7.847619046,5.885714284,3.923809523,4.904761903,0,Legumes,Rajasthan,100,snacks,0.0380952381,0.980952381,36,8,Medium
557,RJ009,Panchmel Dal,Vegetarian,356,53.93939394,12.94545455,12.94545455,5.393939394,6.472727273,0,Legumes,Rajasthan,100,lunch,0.03636363636,1.078787879,52.5,1,Medium
558,RJ010,Khichdi,Vegetarian,302,48.53571428,8.628571428,10.78571429,4.314285714,6.471428571,0,Gluten,Rajasthan,100,dinner,0.02857142857,1.078571429,38,9,Medium
559,RJ011,Methi Thepla,Vegetarian,236,37.54545455,6.436363637,8.581818182,4.290909091,5.363636364,0,Gluten,Rajasthan,100,dinner,0.02727272727,1.072727273,28,9,Medium
560,RJ012,Missi Roti,Vegetarian,262,36.68,8.384,10.48,4.192,5.24,0,Gluten,Rajasthan,100,lunch,0.032,1.048,36,1,Medium
561,RJ013,Masala Papad,Vegetarian,141,18.8,3.760000001,4.700000001,1.88,1.88,0,Gluten,Rajasthan,100,dinner,0.02666666667,0.94,17,2,Low
562,RJ014,Papad Ki Sabzi,Vegetarian,212,31.8,5.3,8.48,4.24,3.18,0,Gluten,Rajasthan,100,lunch,0.025,1.06,20,1,Low
563,RJ015,Chili Garlic Paratha,Vegetarian,300,40,8,12,8,5,0,Gluten,Rajasthan,100,breakfast,0.02666666667,1,30,1,Medium
564,RJ016,Kaladi,Vegetarian,196,21.30434782,5.113043477,6.817391303,8.521739129,2.556521739,0,Dairy,Rajasthan,100,dinner,0.02608695652,0.852173913,15,2,Medium
565,RJ017,Pyaz Kachori,Vegetarian,272,38.08,6.528,13.056,8.704,3.264,0,Gluten,Rajasthan,100,dinner,0.024,1.088,18,1,Medium
566,RJ018,Alu Ki Sabzi,Vegetarian,292,41.71428571,6.257142857,12.51428571,8.342857143,5.214285714,0,Gluten,Rajasthan,100,lunch,0.02142857143,1.042857143,22,1,Medium
567,RJ019,Gilavati Kebab,Vegetarian,365,22.8125,17.109375,28.515625,3.421875,5.703125,45.625,Meat,Rajasthan,100,dinner,0.046875,1.140625,45.5,1,Medium
568,RJ020,Malai Ghevar,Vegetarian,400,52.63157895,5.263157895,21.05263158,21.05263158,4.210526316,0,Dairy,Rajasthan,100,dinner,0.01315789474,1.052631579,-2,1,Medium
569,RJ021,Rajma Masala,Vegetarian,350,50,15,10,5,8,0,Legumes,Rajasthan,100,dinner,0.04285714286,1,68.5,1,Medium
570,RJ022,Bajre Ki Roti,Vegetarian,280,46.66666667,7.259259259,8.296296296,6.222222222,5.185185185,0,Gluten,Rajasthan,100,lunch,0.02592592593,1.037037037,29,1,Medium
571,RJ023,Lassi,Vegetarian,187,25.97222222,6.233333333,7.272222222,10.38888889,4.155555556,0,Dairy,Rajasthan,100,dinner,0.03333333333,1.038888889,17,3,Low
572,RJ024,Chana Masala,Vegetarian,310,46.5,10.33333333,10.33333333,5.166666667,8.266666667,0,Legumes,Rajasthan,100,dinner,0.03333333333,1.033333333,48.5,8,Medium
573,RJ025,Pyaz Ki Kachori,Vegetarian,270,45,5.625,11.25,6.75,3.375,0,Gluten,Rajasthan,100,dinner,0.02083333333,1.125,17,1,Medium
574,RJ026,Gobhi Ke Parathe,Vegetarian,316,49.03448276,7.627586207,13.07586207,8.717241379,6.537931034,0,Gluten,Rajasthan,100,dinner,0.02413793103,1.089655172,28,1,Medium
575,RJ027,Kachri Ki Sabzi,Vegetarian,240,38.18181818,7.636363636,8.727272727,5.454545454,6.545454545,0,Gluten,Rajasthan,100,lunch,0.03181818182,1.090909091,32.5,1,Medium
576,RJ028,Saag,Vegetarian,374,56.66666667,13.6,15.86666667,7.933333333,6.8,0,Legumes,Rajasthan,100,dinner,0.03636363636,1.133333333,49.5,2,Medium
577,RJ029,Bhutte Ka Kees,Vegetarian,282,45.12,9.024,11.28,7.896,5.64,0,Gluten,Rajasthan,100,dinner,0.032,1.128,31.5,1,Medium
578,RJ030,Imarti,Vegetarian,309.9999999,48.43749998,4.843749998,9.687499995,19.37499999,3.874999998,0,Dairy,Rajasthan,100,dinner,0.015625,0.96875,-2,1,Medium
579,RJ031,Garlic Chutney,Vegetarian,84,10.5,2.1,4.2,1.05,1.05,0,Gluten,Rajasthan,100,dinner,0.025,1.05,8.5,3,Low
580,RJ032,Bhindi Masala,Vegetarian,280,44.54545455,10.18181818,15.27272727,7.636363637,5.090909091,0,Legumes,Rajasthan,100,dinner,0.03636363636,1.272727273,31,3,Medium
581,RJ033,Dal Tadka,Vegetarian,344,45.52941177,14.16470588,12.14117647,6.070588235,5.05882353,0,Legumes,Rajasthan,100,lunch,0.04117647059,1.011764706,57,5,Medium
582,RJ034,Jalebi,Vegetarian,379,59.55714286,6.497142857,16.24285714,27.07142857,4.331428571,0,Dairy,Rajasthan,100,dinner,0.01714285714,1.082857143,-5.5,1,Medium
583,RJ035,Gatte Ki Kadhi,Vegetarian,375,52.08333333,10.41666667,15.625,8.333333333,5.208333333,0,Gluten,Rajasthan,100,dinner,0.02777777778,1.041666667,38,1,Medium
584,RJ036,Thalipeeth,Vegetarian,255,44.34782609,8.869565218,7.760869565,4.434782609,3.326086957,0,Gluten,Rajasthan,100,lunch,0.0347826087,1.108695652,32,5,Medium
585,RJ037,Dal Baati Churma,Vegetarian,480,64,16,21.33333333,12.8,7.466666667,0,Gluten,Rajasthan,100,lunch,0.03333333333,1.066666667,56,1,High
586,RJ038,Bajre Ki Khichdi,Vegetarian,356,50.85714286,12.20571429,12.20571429,6.102857143,7.12,0,Gluten,Rajasthan,100,dinner,0.03428571429,1.017142857,53,1,Medium
587,RJ039,Masala Baati,Vegetarian,407,60.5,14.3,16.5,8.8,6.6,0,Gluten,Rajasthan,100,dinner,0.03513513514,1.1,52,1,Medium
588,RJ040,Mirchi Bada,Vegetarian,292,41.71428571,6.257142857,12.51428571,10.42857143,4.171428571,0,Gluten,Rajasthan,100,dinner,0.02142857143,1.042857143,17,1,Medium
589,RJ041,Chana Dal,Vegetarian,300,48.21428572,12.85714286,8.571428572,5.357142857,6.428571429,0,Legumes,Rajasthan,100,lunch,0.04285714286,1.071428571,52.5,3,Medium
590,RJ042,Ghughra,Vegetarian,236,35.91304348,6.156521739,8.208695652,8.208695652,4.104347826,0,Gluten,Rajasthan,100,dinner,0.02608695652,1.026086957,20,1,Medium
591,RJ043,Paneer Tikka,Vegetarian,315,18,22.5,13.5,4.5,3.6,36,Dairy,Rajasthan,100,lunch,0.07142857143,0.9,80.5,5,Medium
592,RJ044,Lehsun Ki Chutney,Vegetarian,59,5.9,0.8428571428,2.528571428,1.685714286,1.685714286,0,Gluten,Rajasthan,100,dinner,0.01428571429,0.8428571429,5,1,Low
593,RJ045,Sev Tameta,Vegetarian,282.0000001,38.89655174,7.779310347,9.724137934,6.806896554,4.862068967,0,Gluten,Rajasthan,100,dinner,0.0275862069,0.9724137931,31.5,4,Medium
594,RJ046,Moong Dal Chilla,Vegetarian,222,33.3,13.32,6.66,3.33,4.44,0,Gluten,Rajasthan,100,lunch,0.06,1.11,51.5,5,Low
